지역,작물,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
경기도,단감_-,6.25,14.299833781973511,8.96851828682641,20.58174350419573,4.374891919570343,8.176036553459243,1101.9958333333334,7.093575346274391,4.103606371954302,1.5777634971185925,1363.2489169446972,6.802093885855828,38.48549818016379,64.93167443888383,12.828637524011729,1007.2450106788999,12.589464348903043,6.794094884238197,2.0819111054871087,13.827153276868023,0.009567093822667025,0.0150369022343544,16.685232029117376,6.802666755130928,15.636117306748524,15.784605379067816,15.611454730060128,15.583313011037196,15.571384608744749,15.330577925806384,15.190231174519239,15.134308591000394,15.302569914425732,11.613225217369324,62.25,26.75,4.25,7.5,17.5
경상남도,단감_-,5268.0,15.574857098625012,10.565613768198363,21.470181699272068,3.699389689302941,8.694366032618612,1435.494255952381,6.816407403194824,3.925684916482517,1.4600934561722778,1261.5927415977008,8.59484348144778,41.73515222171671,67.58870936962896,14.090173326761702,1006.7557832878374,12.550691127034678,6.6292741507431,2.2202073349509654,14.790722512890506,8.947528055806306e-05,8.947528055806306e-05,18.340938826963907,8.115163997393012,16.801862602365787,16.836859645131938,16.860610934182592,16.84064515721363,16.889258428047828,16.809040630734433,16.708579617834395,16.590984935800222,16.62487230815893,10.904567931073704,48.25,26.75,4.25,0.5,19.0
경상북도,단감_-,531.0,14.585662243453642,9.62030685724396,20.18623643969265,2.864694348290162,6.291743978327023,1350.605525793651,8.291415377616016,4.923962920837124,2.1830954087048835,1886.1364174502075,7.210859755361216,41.34300778485491,65.7906233065413,13.017583351587863,999.6384681942899,12.574654597613991,6.740069842533616,2.042072115222593,13.427082612981499,0.07252944596097456,0.3603566373470832,17.56097330906885,7.004839127040294,17.139383277727227,17.205411990698614,16.95005017187342,16.81408540592458,16.33229779597614,15.915870867455265,15.553284930745123,15.014428015367505,14.942737084217978,10.565929582448689,36.25,26.75,4.25,1.75,11.5
전라남도,단감_-,2782.25,15.593774174213209,11.611094212631974,20.21914283547814,3.817972196314501,7.469180655275259,1274.8879761904761,9.437093967098518,6.163056512413882,2.8123027788610133,2429.440169093115,10.746253496444577,53.58915644814188,75.61238055519448,15.57495763344262,1009.6112835261491,12.540441129742767,6.334248613458122,2.2305327823273684,14.453212314225054,0.022780377543798774,0.04795882259485533,18.20609177535133,9.598829942805148,17.611874178546152,17.562791932059447,17.56694583459711,17.516417197452228,17.771316348195327,17.550323652815692,17.32513926802143,17.275876175310888,17.169713754928722,8.608048622846166,8.25,26.75,4.25,0.0,5.75
전라북도,단감_-,94.25,14.586117628580096,9.616469553851266,20.442497869636178,3.920878820366272,7.366174725376886,1190.9141071428571,7.280401681904185,4.382753537366822,1.6536048102892964,1428.8442982076058,9.025709591692303,45.91593331600156,72.68258915030981,14.180888975547756,999.4789581618211,12.557795506737728,6.41172386151913,2.468794990395309,16.213517465372558,0.008108598003957374,0.02024600285974258,17.24843288270722,7.120743966376359,15.85413395137795,15.724002463985626,15.703695595328796,15.675954031676595,16.023274804820154,15.915182508859091,16.37212397634213,15.984177939540997,15.554855424122941,10.826028315784914,45.5,26.75,4.25,2.0,16.75
제주도,단감_-,116.25,17.52442040112223,14.675091939642098,20.813002729754324,4.67324898632684,9.595895231381174,1685.8979166666663,10.227603819128502,6.4335271332524515,3.447612918309574,2978.2394474775047,12.770382102416338,59.13563024466687,75.36351462187848,17.19636424527348,1010.1916404433323,12.518878589121424,5.922166616115661,2.1158648139722978,13.531623344454555,0.0123676827418865,0.025628538570417525,19.503069457082194,13.27426220806794,19.02164669901931,18.990555555555552,19.31601645229418,19.32388543185235,19.180942889314615,18.578331736050753,17.53321984390237,17.815888984661242,17.875665944094138,6.137910790112223,0.0,26.75,4.25,0.0,2.25
충청남도,단감_-,55.5,14.228311470023254,9.052272596299666,20.11045839652209,3.387672375550699,6.787333327693033,1052.2291666666667,6.958417778788798,4.082716333030028,1.5054429531897684,1300.3616734910524,8.524521244060256,45.01291552926903,72.35954782125165,13.882868441006975,1008.2813281265798,12.570617328884843,6.454489106258214,2.135225107706256,14.086511122851988,0.01015150136487715,0.023539328682640775,17.09872576079264,7.154208788292387,15.81854796457981,15.812474115088389,15.586820086932546,15.754841309312539,15.992603063009444,15.800861416801627,15.947833085347268,15.542969975086937,15.395890888038107,11.058185800222425,47.75,26.75,4.25,2.25,14.5
충청북도,단감_-,2.0,13.938649984834697,8.529577191386108,19.941918916186435,3.652270726648819,6.850340635170652,1150.8211111111111,7.815238769251509,4.650662892191555,1.881209854076096,1625.7402069221177,6.792659892831867,40.457942237050524,66.44824714386816,12.545901947898763,995.1586640548645,12.576527348094226,6.494235416034779,2.3789642681866865,15.539502881407342,0.0,0.0,16.511829828463586,6.618216425706872,15.536700232534628,15.51327648030196,15.486448567159819,15.490685718779138,15.39621350498208,15.147745110594366,15.269948741279952,15.304972500252754,15.330194048461564,11.412341724800322,55.666666666666664,26.0,4.0,3.3333333333333335,6.666666666666667
강원도,당근_-,228.25,17.483063524590165,12.716844262295082,22.981147540983606,3.2992285553748553,7.710723544312971,1216.851130952381,7.361321721311476,4.264559426229509,1.6856045081967213,1456.008447176685,10.904956739526412,44.740721766848814,69.78512408925319,14.912770947176686,992.0556261384335,13.013688524590162,6.62757058287796,2.380770150273224,15.839829234972678,0.0,0.0,20.17364412568306,10.406161202185793,20.40266393442623,20.320491803278692,20.31301229508197,20.325768442622948,20.188422131147544,19.35010245901639,18.583247950819672,16.972489754098362,15.78237704918033,10.264303278688525,20.25,25.5,4.25,5.75,4.75
경기도,당근_-,29.5,18.399743852459018,13.198232581967213,24.643160860655737,4.374891919570344,9.395878562158304,1049.9125,6.8988900273224045,3.965829918032787,1.5220372267759563,1315.2801400273224,11.481898907103824,41.806608606557376,68.30699282786885,15.541444672131147,1005.2006574453551,13.003662909836065,6.7068135245901646,2.165764871437317,14.607884200229375,0.0018442622950819501,0.0023053278688524503,21.19183743169399,11.192161885245902,20.534700769075084,20.448919943442373,20.404110122000585,20.334661343487294,20.054965846994534,19.346644125683063,18.73450819672131,16.988688524590167,15.478668032786885,11.444928278688526,44.25,25.5,4.25,7.5,17.5
경상남도,당근_-,650.75,19.209509477459015,14.398853739754099,25.006915983606557,3.699389689302941,9.518693006092654,1296.5348214285714,6.527801156323185,3.7588864900468386,1.3820147833723655,1194.3269357435597,13.15552912763466,46.13422131147541,72.06702466334895,16.991183035714286,1004.9193665837238,12.932646004098359,6.460630122950819,2.2817725409836065,15.429139344262294,0.0,0.0,22.458180254683842,12.232195916276346,21.798196721311477,22.118688524590166,22.46088642180259,22.369315573770493,22.21717786547933,21.500064089590502,20.37604078121838,19.224429096674086,17.963359390811576,10.60806224385246,33.0,25.5,4.25,0.5,19.0
경상북도,당근_-,225.0,18.28828893442623,13.447515368852459,23.860768442622955,2.872733408161394,6.8107479978169305,1137.2915773809525,7.848270719489982,4.674015255009108,2.0430854394353375,1765.0214139344262,11.832842383879779,45.609369307832424,70.33070525956283,15.744761498178505,998.0229101206739,12.977013319672132,6.621494478597451,2.0934750683060113,14.040753073770492,0.001823770491803225,0.003278688524590125,21.843520036429872,11.027673041894355,21.016188524590163,21.058145491803277,20.74456967213115,20.560194672131146,19.85548155737705,18.88268442622951,17.89938524590164,15.931557377049181,14.90220286885246,10.413253073770491,26.0,25.5,4.25,1.75,11.5
전라남도,당근_-,28.0,19.221296838407497,15.327400468384075,23.80440573770492,3.817972196314501,8.787423741016543,1150.6455357142856,8.926331967213116,5.860270784543325,2.628893442622951,2270.9439646760347,14.81538592896175,56.87909836065574,78.30222970335674,18.587751268540202,1007.5015856752536,12.913700234192037,6.340122462919594,2.3082735655737703,15.237790300546447,0.0,0.0,22.175500097580017,13.462880562060889,21.381659836065573,21.30046106557377,21.239241803278688,21.12382172131148,21.399795081967216,20.784323770491802,20.030788934426226,18.68539959016394,17.45379098360656,8.477005269320843,4.5,25.5,4.25,0.0,5.75
전라북도,당근_-,24.5,18.515625,13.615002927400468,24.369833138173306,3.920878820366272,8.285467701108571,1089.1050595238096,7.08101824746292,4.256071916471507,1.6035616705698672,1385.3419935597187,13.21174131537861,48.21938427010149,74.63566061670569,16.994747755659642,997.4803912958625,12.946004098360655,6.427605386416862,2.5309323770491803,16.949088114754097,0.00068793911007025,0.00068793911007025,21.464153981264634,11.307786885245903,20.09304781420765,20.20111407103825,19.95589207650273,19.904994535519123,20.118299180327867,19.471639344262297,18.11594262295082,16.328627049180326,15.122868852459016,10.754830210772834,33.25,25.5,4.25,2.0,16.75
제주도,당근_-,856.75,20.760079405737706,17.963806352459017,24.05637807377049,4.673248986326839,11.025057672967353,1480.2999999999997,9.650478142076503,6.091692281420765,3.194637978142076,2759.521260245902,16.452365095628416,62.177510245901644,78.17378756830601,20.314608948087432,1008.0937585382514,12.874154713114754,6.122429986338798,2.238970286885246,14.572720286885247,0.0,0.0,23.06777663934426,16.6041837431694,22.52879098360656,22.476946721311474,22.89803425676143,22.87147882513661,22.67289684949066,21.884415688457125,20.628831461242665,19.539453889226202,18.228326755717465,6.092571721311476,0.0,25.5,4.25,0.0,2.25
충청남도,당근_-,32.5,18.201086065573772,13.142530737704918,24.07034836065574,3.3726100108320844,7.848055131260108,992.0854166666667,6.806859631147542,3.988965163934427,1.4673924180327869,1267.1729508196722,12.790952868852461,47.43084016393443,74.52207479508198,16.67674692622951,1006.0636526639344,12.969569672131147,6.431941598360655,2.1940626707650273,14.737058743169397,0.0,0.0,21.263990778688523,11.385081967213114,20.21572257640154,20.09036657620902,19.92467769435436,20.003491919281668,20.12021174863388,19.45887773224044,18.58008196721312,16.830840163934425,15.370204918032787,10.927817622950819,35.0,25.5,4.25,2.25,14.5
충청북도,당근_-,79.0,17.729016393442624,12.437151639344261,23.73122950819672,3.675037911687218,8.183579840400412,1136.5254166666666,7.558217213114754,4.5011065573770495,1.791065573770492,1547.4981557377048,11.297766393442624,44.24964139344262,70.23946721311475,15.193985655737704,993.5163473360656,12.980737704918035,6.400235655737705,2.4115744535519124,16.169569629966944,0.0,0.0,20.74292520491803,10.748258196721313,20.611421186669364,20.436361735141332,20.515332844228563,20.46711200499224,19.425939334142885,19.266620033056736,18.842581967213114,17.232551229508196,15.718463114754098,11.294077868852458,40.75,25.5,4.25,5.5,11.25
강원도,대파_-,1565.5,19.524375000000003,15.39525,24.562000000000005,2.051526537698413,4.827987351190476,34.16090277777778,6.375,3.7585000000000006,1.4992222222222222,1296.8841666666667,14.852500000000003,52.53,77.10844444444444,17.190527777777778,994.5019722222223,12.440000000000001,5.605499999999999,2.204025,13.742012500000001,0.0,0.0,22.219,14.027249999999999,23.04125,23.0825,23.42625,23.75625,23.96875,23.973750000000003,23.50375,20.7875,17.185000000000002,9.16675,0.0,5.25,2.0,5.75,0.0
경기도,대파_-,4374.5,21.10875,16.4175,26.931875,3.1774305555555555,6.702951388888889,22.416666666666664,6.09375,3.44125,1.364375,1177.89375,15.12625,45.5125,71.625625,17.5825,1006.9343749999999,12.43375,6.3218749999999995,2.111,13.655,0.0,0.0,23.730625,14.578125,22.747833333333332,23.138916666666667,23.006500000000003,23.092166666666667,23.914166666666667,23.464916666666667,23.0405,19.529249999999998,16.054499999999997,10.514374999999998,0.5,5.25,2.0,7.5,0.0
경상남도,대파_-,1116.0,21.544375000000002,17.67875,26.394375,4.209069940476191,16.868556016156464,90.80491071428571,5.8240625,3.2868749999999998,1.263125,1089.575,17.0434375,55.756249999999994,78.2340625,19.7903125,1006.0704910714286,12.41375,5.053169642857143,2.028125,12.997375,0.0,0.0,23.931875,16.235625000000002,24.557,24.616,24.757333333333335,24.761000000000003,24.815000000000005,24.422666666666665,23.2945,21.149250000000002,17.7845,8.715625,0.0,5.25,2.0,0.5,0.0
경상북도,대파_-,1421.5,20.339375,16.48075,24.86775,1.968889660493827,6.498434082892416,56.490257936507945,7.1850000000000005,4.3675,1.9542777777777778,1690.173888888889,16.003055555555555,56.2475,78.59902777777778,18.541555555555554,1000.0529722222221,12.42975,4.976444444444445,1.830333333333333,11.281416666666665,0.0,0.0,23.353805555555553,14.6065,23.145,23.332500000000003,23.3425,23.352500000000003,23.19625,22.978749999999998,22.058750000000003,18.723750000000003,15.506249999999998,8.387,0.0,5.25,2.0,1.75,0.0
전라남도,대파_-,7202.5,22.278571428571432,18.94,26.41857142857143,5.320561224489796,14.687755102040816,70.0345238095238,8.385714285714286,5.447142857142857,2.5153571428571424,2172.0142857142855,18.51529761904762,62.075,81.13041666666666,21.656369047619048,1008.1303571428572,12.403571428571428,5.5078571428571435,2.242166666666667,14.152166666666666,0.0,0.0,24.671071428571427,17.628928571428574,24.38125,24.453750000000003,24.576249999999998,24.632499999999997,24.971249999999998,24.96125,24.4975,22.4325,19.151249999999997,7.478571428571428,0.0,5.25,2.0,0.0,0.0
전라북도,대파_-,1587.25,21.136428571428574,16.84,26.28357142857143,4.021577380952381,13.779443027210885,55.50297619047618,6.3932142857142855,3.836428571428572,1.4553571428571428,1256.8249999999998,16.89714285714286,55.94642857142857,79.09785714285714,19.63107142857143,998.5110714285715,12.412500000000001,5.399642857142858,2.34275,15.002500000000001,0.0,0.0,23.660357142857144,15.123571428571427,23.128999999999998,23.12858333333333,23.37858333333334,23.571583333333336,23.790999999999997,23.58291666666667,22.6305,19.555,16.35275,9.443571428571431,0.5,5.25,2.0,2.0,0.0
제주도,대파_-,489.0,23.880625,21.580000000000005,26.755625000000002,3.7913194444444445,10.046354166666665,77.02499999999999,10.170625000000001,6.253125000000001,3.403125,2940.73125,20.120624999999997,66.1125,80.77749999999999,23.90875,1008.2700000000001,12.383125,4.986875,1.975875,12.219874999999998,0.0,0.0,25.323125,20.48875,25.115000000000002,25.155,25.96,26.21,26.419999999999998,26.085,25.275,23.6325,20.61,5.175625,0.0,5.25,2.0,0.0,0.0
충청남도,대파_-,1120.75,20.8965,16.482499999999998,26.0435,2.7784375000000003,9.740052083333333,35.21208333333333,6.3145,3.6305000000000005,1.4209999999999998,1226.3849999999998,15.973500000000001,51.949999999999996,76.30000000000001,18.590000000000003,1007.3725,12.424,5.539,2.0860000000000003,13.4255,0.0,0.0,23.467,15.090499999999999,23.282333333333334,23.374499999999998,23.422333333333334,23.765500000000003,23.80766666666667,23.47741666666667,22.9375,20.496000000000002,17.13275,9.561,0.5,5.25,2.0,2.25,0.0
충청북도,대파_-,1269.0,19.96725,15.4265,25.074999999999996,3.180744047619048,7.706949404761904,53.93125,6.9055,4.109,1.6515000000000002,1427.6349999999998,15.311000000000002,53.64,77.11237500000001,17.699374999999996,995.370375,12.428500000000001,5.0443750000000005,2.0919999999999996,13.355749999999999,0.0,0.0,22.513875,14.286,23.139500000000005,23.2615,23.497999999999998,23.58233333333333,23.65783333333333,23.390666666666668,22.77125,20.3465,17.340500000000002,9.6485,0.0,5.25,2.0,5.5,0.0
강원도,땅콩_-,148.75,20.785330459770115,16.187097701149426,26.110977011494253,3.640135983669988,8.943590475417249,1042.879861111111,7.237500000000001,4.199727011494253,1.6704597701149426,1443.1117017879947,14.58389846743295,47.98655810983398,71.84391762452107,17.843494572158363,989.6283157726692,13.747600574712642,6.752677203065135,2.5278105842911875,17.384448515325673,0.0,0.0,24.240526819923367,14.40125478927203,23.989295977011494,23.89533045977012,23.629238505747125,23.398491379310347,22.964727011494254,21.133189655172416,19.608117816091955,16.866882183908046,15.29094827586207,9.923879310344828,14.0,21.75,4.25,5.75,4.75
경기도,땅콩_-,733.5,21.99647988505747,16.996875000000003,28.003771551724135,4.713283767960625,10.802023609333341,924.9645833333335,6.868702107279693,3.953699712643678,1.5413553639846742,1332.1342193486591,15.276544540229885,44.4069683908046,69.59992816091953,18.648431513409964,1002.4247725095786,13.729741379310344,6.856537356321838,2.3019807420850977,16.03580401634443,0.0,0.0,25.426376915708808,15.363936781609194,23.4585107688874,23.292048878473388,22.97188455529517,22.617874679165276,22.37290620788994,20.839188450207807,18.72383258006919,15.880650597031583,14.633540062493026,11.006896551724138,27.25,21.75,4.25,7.5,17.5
경상남도,땅콩_-,255.5,22.25578304597701,17.692600574712642,27.776544540229885,4.017992677405041,10.868528788479775,1155.0449107142858,6.472824302134646,3.7335899014778327,1.3820941091954024,1194.2831229474548,16.618036740558292,49.47216235632184,74.22162612889983,20.131362889983578,1002.3482065886698,13.601221264367815,6.516412664203611,2.4000646551724136,16.669741379310345,0.0,0.0,26.220361247947455,15.996136083743844,23.221433689779897,23.187363168501413,22.690813899446624,22.371191910041553,22.09219925554087,20.602874980728952,19.043189655172412,15.859295977011495,14.261508620689655,10.083943965517241,20.25,21.75,4.25,0.5,19.0
경상북도,땅콩_-,1038.75,21.42917385057471,16.756063218390807,26.78596264367816,3.036138338456709,7.853356610588496,927.8159226190477,7.633963920817369,4.559299169859514,1.9977510376756065,1726.0049010217112,15.353981082375482,48.601851851851855,72.41870290549168,18.71391203703704,995.5724094029373,13.681487068965517,6.740799409323117,2.2427897509578543,15.499978448275863,0.0,0.0,25.84538793103448,14.703288633461048,24.210344827586205,24.132902298850574,23.58829022988506,23.249712643678162,22.080100574712645,20.164798850574712,18.46551724137931,15.577298850574714,14.515517241379309,10.029899425287356,17.5,21.75,4.25,1.75,11.5
전라남도,땅콩_-,336.5,22.02899220032841,18.39082512315271,26.392692939244665,4.151295704575171,10.29065264823636,1024.79875,8.622208538587849,5.694034619594964,2.5576354679802953,2209.268917624521,18.07832512315271,60.55110837438424,80.72639915161467,21.848491379310342,1004.809934318555,13.566789819376027,6.350906540777231,2.443661398467433,16.586197318007663,0.0,0.0,25.606120005473453,16.954577175697864,24.265876436781607,24.034267241379307,23.806681034482757,23.524712643678157,23.77543103448276,22.410775862068963,21.00007183908046,18.628807471264373,17.014224137931034,8.001867816091954,2.75,21.75,4.25,0.0,5.75
전라북도,땅콩_-,902.5,21.797865353037768,17.145997536945814,27.371777504105093,4.222116869960876,9.645186311291916,956.760119047619,7.034096195949645,4.22815065681445,1.6198515325670497,1399.2556102900928,16.70120415982485,50.8869389709907,75.98932334428025,20.17606048166393,994.82855090312,13.625266830870277,6.4940476190476195,2.685991379310345,18.48704022988506,0.0,0.0,25.356342364532022,15.29458128078818,23.716451149425282,23.479659961685826,23.26191570881226,22.96302681992337,22.308673371647508,20.74174329501916,18.22836685823755,15.44265804597701,14.40933908045977,10.225779967159276,19.75,21.75,4.25,2.0,16.75
제주도,땅콩_-,1.5,23.006160201149427,20.355280172413792,26.217241379310344,5.058669554128286,12.836045258620688,1322.2208333333333,9.322078544061302,5.904765325670499,3.054801245210728,2638.6088362068967,19.264475574712645,65.89224137931035,81.2762332375479,23.46636733716475,1005.471563697318,13.496300287356323,6.215074233716475,2.3804022988505746,15.907155172413791,0.0,0.0,25.920043103448272,19.27781369731801,25.034482758620694,25.021408045977008,25.44671079638752,25.049080459770114,24.641231479635902,23.45328051292273,21.715354461497576,19.802577071290944,17.76400073084845,5.861961206896551,0.0,21.75,4.25,0.0,2.25
충청남도,땅콩_-,566.5,21.574885057471263,16.782715517241378,27.146752873563223,3.6248148340638613,9.015154193664452,855.17375,6.744655172413793,3.9713505747126434,1.4854597701149426,1283.0977729885058,16.38712643678161,50.49504310344828,75.94357040229885,19.885653735632182,1003.2719181034483,13.668218390804597,6.49757183908046,2.3301239012846517,16.13393897903989,0.0,0.0,25.21875,15.398994252873566,23.54225726666019,23.199700721620353,23.020886831242464,22.863475673382496,22.71022531967363,21.201053640921838,18.9242935126288,16.169562688316038,14.809637596250417,10.36403735632184,21.0,21.75,4.25,2.25,14.5
충청북도,땅콩_-,401.0,21.09155172413793,16.061091954022988,26.7964367816092,3.897608262884442,9.239708342043507,955.2625,7.408764367816092,4.410431034482759,1.7658333333333334,1525.6896551724135,14.880294540229883,47.08570402298851,71.657033045977,18.120553160919542,991.0181106321838,13.688045977011493,6.505739942528736,2.54816091954023,17.63610632183908,0.0,0.0,24.730050287356317,14.644971264367816,23.789861111111115,23.71972701149425,23.38365421455939,23.11682950191571,22.40527326534228,20.7361769982061,19.04855959156344,16.15520519473273,14.70762052226314,10.735344827586207,23.25,21.75,4.25,5.5,11.25
강원도,마늘_-,236.75,8.981819278052518,3.790092173388127,14.626427526642054,2.426569103745925,4.825471634467101,790.875625,7.846793985512293,4.531086723085139,1.8217549801490565,1573.969832950245,0.8763908776916151,36.49887882153241,61.98690242000289,8.311966314825133,996.3070107206704,11.866099940924416,6.724769589102232,2.1538792038146317,13.690629423413279,0.001122448979591825,0.0022704081632653,10.743108249556933,0.6930268142524361,11.347255839195746,11.31444214204453,11.55414693181027,11.840400298344592,12.01941837315131,12.760379808920156,13.439203002019921,14.90214282812101,15.790151871328737,10.83633535325393,31.5,19.75,2.25,5.75,0.0
경기도,마늘_-,814.0,9.39523105744004,3.833937386814794,15.829139676348357,3.49527965485878,6.015089490958717,706.5458333333333,7.176810020083119,4.159880778249867,1.5955845435443803,1378.2487034489563,1.3101305112488684,34.65648290032737,61.65038250795198,8.58568374021964,1010.4344891767855,11.867921063476583,6.714300950755728,1.8979106591442039,12.296821585289408,0.01736544020338505,0.02729323384643957,11.31889975273386,1.3690572688119618,12.06351208048323,12.206359267256389,12.497289127254998,12.652870841169232,13.132850226978706,13.763458320586626,13.341802140651483,14.4305118293051,15.480443221657264,11.99520228953356,64.5,19.75,2.25,7.5,1.5
경상남도,마늘_-,5812.5,11.287519299528686,6.010804579937776,17.38118248792691,3.37082193022169,6.872784811876608,949.6228869047619,6.951208687399875,3.9941251436581457,1.4865891130342923,1284.8302932947925,3.5841761277889996,37.31817086903021,63.98137519299529,9.865444230166467,1009.7332865200566,11.887113646653201,6.517094884028696,2.0724788575839894,13.417634080936129,9.588092916343891e-05,9.588092916343891e-05,13.242186194016856,3.035405964860347,12.68008163845743,12.865843648830547,13.143911535604001,13.27249579183209,13.718430197924231,14.349283091982878,15.04171928327645,16.19106637876994,16.889927532446425,11.370377907989134,52.25,19.75,2.25,0.5,0.0
경상북도,마늘_-,5167.0,10.209731809105895,5.0080250632676275,15.962462416707297,2.3963731215233963,5.142269091287776,1028.0775793650794,8.652001056395255,5.1122768800352905,2.2759737410322494,1966.2892135466245,1.9993898865955175,36.824462321902594,61.654600664213355,8.917384702648599,1002.3498667977809,11.875316280095655,6.633208423301061,1.8781724216990554,11.978018881614078,0.09588058090130246,0.4432738095238095,12.36455585931756,2.0002178283144882,12.766021220774999,12.955075921153444,12.922018585591232,12.938978082700658,12.929918622739198,13.534195717536162,14.014741792621486,14.817937098047409,15.199700494532285,10.954437353439669,39.0,19.75,2.25,1.75,0.0
전라남도,마늘_-,5819.5,11.558240712179558,7.382961356166065,16.300453362720027,3.525931982280258,5.6835463546394625,917.9649999999999,9.854194113042585,6.385249728853024,2.9116629684540807,2515.216679187521,6.262591563929325,49.93663411244557,73.0295582128512,11.28401051668839,1012.7866944986185,11.892726710381863,6.020546804777494,2.0202095377400107,12.612938737781803,0.030150175623637972,0.059507764588038976,13.44787953943157,5.009360229952537,13.484961458986326,13.58830390517982,13.772992558798263,13.891860822827425,14.15661799702816,14.758902887093402,15.296594721506349,16.60734862204267,17.31787542662116,8.917492006553964,8.25,19.75,2.25,0.0,0.0
전라북도,마늘_-,1058.75,10.081314241932759,4.920984039642186,16.049305009668423,3.2595579294750516,5.355727874025069,793.0028571428571,7.34632421715639,4.416457958122303,1.6578753063877916,1432.410904586115,4.256776953833703,43.156302964871955,70.84229727686622,10.024323860049467,1002.5610496400739,11.884574901795594,6.118833202873219,2.267030397483225,14.410125780687702,0.0136124488800883,0.030833805974852125,12.166792669855202,2.0027197617223393,11.987600828259678,12.100736226231104,12.30734275962945,12.434748206449816,12.920736482935695,13.603512980423208,13.317535929047386,14.409470873673701,15.497883494694804,11.128320970026234,47.0,19.75,2.25,2.0,0.0
제주도,마늘_-,2154.25,14.04299630261661,11.060489293840403,17.363921490097745,3.741080554814867,7.355210360142943,1200.1625,10.667224756796918,6.669850653572009,3.6061947133802326,3115.6996260534925,8.737053571428572,55.27200363933969,72.15731488414477,12.850434094286179,1013.3135597327667,11.90344975447517,5.359963272851803,1.8701806319797543,11.502464274105547,0.01325311694643725,0.02746322931903135,15.29801998444429,9.499696068700517,15.27482180585545,15.361175733091871,15.638751562106023,15.908365257365748,15.954598535613227,15.77352906144458,15.16700035032948,16.661531304396085,17.85150975229495,6.303432196257342,0.0,19.75,2.25,0.0,0.0
충청남도,마늘_-,2934.5,9.630653165703142,4.23333066332335,15.643857467901837,2.8686556973322066,5.0636351513712,721.0295833333334,7.013972887789928,4.110237485779295,1.510325915349075,1304.551188444661,3.6765714314736133,42.094144842237235,70.56187172053122,9.726252844141069,1011.627423237213,11.876807828933622,6.310239662417868,1.909727994919507,12.289679751663627,0.016950035987091074,0.03631167142624965,11.995798274941375,1.9517930277913214,11.583504755545805,11.68573190921476,11.59300667529318,11.8356317776733,16.027296150542128,16.401802392174165,17.074948211506772,17.081548326306073,16.519754163084656,11.410526804578486,50.25,19.75,2.25,2.25,0.25
충청북도,마늘_-,683.75,9.23219474820645,3.528273142021314,15.441920259571404,2.8261537171229194,5.383969955018768,780.3316666666666,8.028795941584825,4.803005560586009,1.9841523879176244,1714.333931763832,1.5717493353996888,36.77119842817674,63.46464957570059,8.570230810754335,997.9826330941934,11.874268243133429,6.456189170207331,2.186426336746303,13.99084531935641,0.0,0.0,11.482001578788513,1.2199401569501522,11.369603039167885,11.532028453019432,11.813840693273896,11.941459190375422,12.44316992551993,13.428613891737701,13.351174165912097,14.424308467414267,15.41336386431706,11.913647117550092,63.0,19.75,2.25,5.5,0.0
강원도,무_가을,690.0,14.261501436781609,9.972772988505746,19.387974137931035,3.7651663917141804,7.089041335828184,800.3880456349207,6.850790229885058,3.9940517241379307,1.5653591954022992,1352.1609833971902,8.535646551724138,47.16529374201787,71.81834610472542,14.172688378033206,995.2461669859516,11.770672094508303,5.859750957854406,2.006231561302682,12.29121719348659,0.0,0.0,15.96073275862069,7.7087372286079185,17.056896551724137,17.033261494252873,17.50675287356322,18.011853448275865,18.42923850574713,19.391020114942524,19.811422413793103,19.076436781609196,17.02442528735632,9.415201149425288,2.0,24.75,4.0,5.75,4.75
경기도,무_가을,1929.0,14.922844827586209,10.239870689655174,20.697844827586206,4.779694511217949,7.764649431599924,647.9625000000001,6.292085727969349,3.606716954022988,1.3704142720306516,1184.5205938697318,9.036925287356324,44.834410919540225,70.98095067049809,14.730088601532566,1008.6932112068965,11.773563218390803,5.906824712643679,1.8462353801169593,11.469895854096075,0.00653735632183905,0.00944683908045975,16.88463840996169,8.205639367816092,18.484972427081257,18.665093373007963,18.931596132672723,19.162338726899968,19.843790730563704,20.302778078343156,20.49036945812808,19.753230706075534,17.7833394909688,10.457974137931036,13.25,24.75,4.0,7.5,16.0
