,지역 아이디,지역 이름,일 평균상대습도,일 평균기온,일 평균풍속,일 최고기온,일 최저상대습도,일 최저기온,일 강수량,일 누적일조시간,작물 명,작물별 특성아이디,작물별 특성 이름,특보 코드,특보 발효 여부,연월일
8247,4723000000,영천,33,8,4,13,15,4,0,9,복숭아,PA180201,유명,,0,2012-03-31 00:00:00
8248,4729000000,경산,25,9,3,14,12,5,0,0,복숭아,PA180201,유명,,0,2012-03-31 00:00:00
8249,4723000000,영천,35,6,2,13,12,0,0,11,복숭아,PA180201,유명,,0,2012-04-01 00:00:00
8250,4729000000,경산,25,7,2,14,10,2,0,0,복숭아,PA180201,유명,,0,2012-04-01 00:00:00
8251,4723000000,영천,53,11,1,19,10,-1,0,9,복숭아,PA180201,유명,,0,2012-04-02 00:00:00
8252,4729000000,경산,47,12,3,20,12,2,2,0,복숭아,PA180201,유명,,0,2012-04-02 00:00:00
8253,4729000000,경산,54,9,4,17,28,4,25,0,복숭아,PA180201,유명,W2,1,2012-04-03 00:00:00
8254,4723000000,영천,63,8,4,15,36,3,21,1,복숭아,PA180201,유명,W2,1,2012-04-03 00:00:00
8255,4729000000,경산,31,11,4,18,15,1,0,0,복숭아,PA180201,유명,W2,1,2012-04-04 00:00:00
8256,4723000000,영천,33,10,4,17,15,1,0,10,복숭아,PA180201,유명,W2,1,2012-04-04 00:00:00
8257,4729000000,경산,24,11,3,17,9,6,0,0,복숭아,PA180201,유명,D2,1,2012-04-05 00:00:00
8258,4723000000,영천,31,10,4,17,11,4,0,11,복숭아,PA180201,유명,D2,1,2012-04-05 00:00:00
8259,4729000000,경산,22,9,3,14,10,2,0,0,복숭아,PA180201,유명,D2,1,2012-04-06 00:00:00
8260,4723000000,영천,30,7,3,14,14,0,0,9,복숭아,PA180201,유명,D2,1,2012-04-06 00:00:00
8261,4729000000,경산,28,8,2,16,12,2,0,0,복숭아,PA180201,유명,D3,1,2012-04-07 00:00:00
8262,4723000000,영천,37,7,2,15,13,1,0,11,복숭아,PA180201,유명,D2,1,2012-04-07 00:00:00
8263,4729000000,경산,30,15,3,24,9,4,0,0,복숭아,PA180201,유명,D3,1,2012-04-08 00:00:00
8264,4723000000,영천,40,13,2,24,12,-1,0,11,복숭아,PA180201,유명,D2,1,2012-04-08 00:00:00
8265,4723000000,영천,50,17,1,24,26,10,0,9,복숭아,PA180201,유명,D2,1,2012-04-09 00:00:00
8266,4729000000,경산,43,19,2,25,23,13,0,0,복숭아,PA180201,유명,D2,1,2012-04-09 00:00:00
8267,4729000000,경산,62,16,2,19,37,12,0,0,복숭아,PA180201,유명,D2,1,2012-04-10 00:00:00
8268,4723000000,영천,65,14,1,19,44,9,0,0,복숭아,PA180201,유명,D2,1,2012-04-10 00:00:00
8269,4729000000,경산,68,15,1,20,41,11,1,0,복숭아,PA180201,유명,,0,2012-04-11 00:00:00
8270,4723000000,영천,77,14,2,20,48,8,1,2,복숭아,PA180201,유명,,0,2012-04-11 00:00:00
8271,4723000000,영천,44,13,2,21,15,4,0,10,복숭아,PA180201,유명,,0,2012-04-12 00:00:00
8272,4729000000,경산,33,15,2,22,11,7,0,0,복숭아,PA180201,유명,,0,2012-04-12 00:00:00
8273,4729000000,경산,50,12,1,15,24,9,2,0,복숭아,PA180201,유명,,0,2012-04-13 00:00:00
8274,4723000000,영천,59,11,1,14,29,9,2,0,복숭아,PA180201,유명,,0,2012-04-13 00:00:00
8275,4723000000,영천,52,15,1,23,13,8,0,11,복숭아,PA180201,유명,,0,2012-04-14 00:00:00
8276,4729000000,경산,42,16,1,24,11,8,0,0,복숭아,PA180201,유명,,0,2012-04-14 00:00:00
8277,4723000000,영천,48,16,1,26,10,6,0,9,복숭아,PA180201,유명,,0,2012-04-15 00:00:00
8278,4729000000,경산,36,18,2,27,9,11,0,0,복숭아,PA180201,유명,D2,1,2012-04-15 00:00:00
8279,4729000000,경산,42,16,3,26,11,11,0,0,복숭아,PA180201,유명,D2,1,2012-04-16 00:00:00
8280,4723000000,영천,51,14,2,24,15,8,0,9,복숭아,PA180201,유명,,0,2012-04-16 00:00:00
8281,4729000000,경산,52,13,2,20,26,8,0,0,복숭아,PA180201,유명,D2,1,2012-04-17 00:00:00
8282,4723000000,영천,59,11,2,18,30,4,0,11,복숭아,PA180201,유명,,0,2012-04-17 00:00:00
8283,4729000000,경산,49,14,2,23,18,6,0,0,복숭아,PA180201,유명,D2,1,2012-04-18 00:00:00
8284,4723000000,영천,59,11,1,21,21,2,0,8,복숭아,PA180201,유명,,0,2012-04-18 00:00:00
8285,4729000000,경산,63,13,2,18,45,8,0,0,복숭아,PA180201,유명,D2,1,2012-04-19 00:00:00
8286,4723000000,영천,69,11,2,17,50,5,0,1,복숭아,PA180201,유명,,0,2012-04-19 00:00:00
8287,4729000000,경산,64,13,3,17,47,11,0,0,복숭아,PA180201,유명,,0,2012-04-20 00:00:00
8288,4723000000,영천,67,13,2,17,44,10,0,3,복숭아,PA180201,유명,,0,2012-04-20 00:00:00
8289,4729000000,경산,81,12,4,14,67,10,42,0,복숭아,PA180201,유명,,0,2012-04-21 00:00:00
8290,4723000000,영천,82,12,3,15,71,10,39,0,복숭아,PA180201,유명,,0,2012-04-21 00:00:00
8291,4723000000,영천,67,15,2,22,39,9,0,4,복숭아,PA180201,유명,,0,2012-04-22 00:00:00
8292,4729000000,경산,59,17,3,23,29,12,3,0,복숭아,PA180201,유명,,0,2012-04-22 00:00:00
8293,4729000000,경산,51,18,2,27,25,9,0,0,복숭아,PA180201,유명,,0,2012-04-23 00:00:00
8294,4723000000,영천,64,16,1,25,34,6,0,10,복숭아,PA180201,유명,,0,2012-04-23 00:00:00
8295,4729000000,경산,42,22,2,31,14,13,0,0,복숭아,PA180201,유명,,0,2012-04-24 00:00:00
8296,4723000000,영천,55,19,1,30,12,9,0,10,복숭아,PA180201,유명,,0,2012-04-24 00:00:00
8297,4729000000,경산,68,15,1,21,30,12,20,0,복숭아,PA180201,유명,,0,2012-04-25 00:00:00
8298,4723000000,영천,81,13,1,15,69,12,24,0,복숭아,PA180201,유명,,0,2012-04-25 00:00:00
8299,4729000000,경산,36,15,3,20,11,10,0,0,복숭아,PA180201,유명,,0,2012-04-26 00:00:00
8300,4723000000,영천,46,14,4,19,14,5,0,11,복숭아,PA180201,유명,,0,2012-04-26 00:00:00
8301,4723000000,영천,40,14,1,24,11,2,0,12,복숭아,PA180201,유명,D2,1,2012-04-27 00:00:00
8302,4729000000,경산,31,16,3,25,10,6,0,0,복숭아,PA180201,유명,D2,1,2012-04-27 00:00:00
8303,4723000000,영천,42,17,1,28,10,4,0,11,복숭아,PA180201,유명,D2,1,2012-04-28 00:00:00
8304,4729000000,경산,31,19,2,29,10,8,0,0,복숭아,PA180201,유명,D2,1,2012-04-28 00:00:00
8305,4723000000,영천,63,15,0,21,34,7,0,2,복숭아,PA180201,유명,D2,1,2012-04-29 00:00:00
8306,4729000000,경산,47,18,1,22,29,12,0,0,복숭아,PA180201,유명,D2,1,2012-04-29 00:00:00
8307,4723000000,영천,62,17,2,21,45,12,0,3,복숭아,PA180201,유명,D2,1,2012-04-30 00:00:00
8308,4729000000,경산,55,18,3,22,39,14,0,0,복숭아,PA180201,유명,D2,1,2012-04-30 00:00:00
8309,4723000000,영천,70,18,1,22,50,15,7,0,복숭아,PA180201,유명,,0,2012-05-01 00:00:00
8310,4729000000,경산,65,19,1,24,44,16,2,0,복숭아,PA180201,유명,,0,2012-05-01 00:00:00
8311,4723000000,영천,84,16,1,18,76,15,1,0,복숭아,PA180201,유명,,0,2012-05-02 00:00:00
8312,4729000000,경산,77,17,1,19,68,16,1,0,복숭아,PA180201,유명,,0,2012-05-02 00:00:00
8313,4723000000,영천,81,16,1,22,53,14,2,3,복숭아,PA180201,유명,,0,2012-05-03 00:00:00
8314,4729000000,경산,72,17,1,25,41,15,1,0,복숭아,PA180201,유명,,0,2012-05-03 00:00:00
8315,4729000000,경산,47,21,1,30,20,13,0,0,복숭아,PA180201,유명,,0,2012-05-04 00:00:00
8316,4723000000,영천,57,20,1,29,18,12,0,12,복숭아,PA180201,유명,,0,2012-05-04 00:00:00
8317,4729000000,경산,32,23,2,29,10,15,0,0,복숭아,PA180201,유명,,0,2012-05-05 00:00:00
8318,4723000000,영천,33,21,3,28,13,13,0,11,복숭아,PA180201,유명,,0,2012-05-05 00:00:00
8319,4729000000,경산,23,21,2,27,10,14,0,0,복숭아,PA180201,유명,D2,1,2012-05-06 00:00:00
8320,4723000000,영천,28,19,2,26,11,12,0,11,복숭아,PA180201,유명,D2,1,2012-05-06 00:00:00
8321,4729000000,경산,31,21,2,29,9,12,0,0,복숭아,PA180201,유명,D2,1,2012-05-07 00:00:00
8322,4723000000,영천,42,18,1,28,12,8,0,11,복숭아,PA180201,유명,D2,1,2012-05-07 00:00:00
8323,4723000000,영천,58,17,1,29,28,11,6,7,복숭아,PA180201,유명,D2,1,2012-05-08 00:00:00
8324,4729000000,경산,51,20,1,31,23,14,2,0,복숭아,PA180201,유명,D2,1,2012-05-08 00:00:00
8325,4729000000,경산,62,18,2,29,28,12,0,0,복숭아,PA180201,유명,,0,2012-05-09 00:00:00
8326,4723000000,영천,73,16,2,26,38,11,0,9,복숭아,PA180201,유명,,0,2012-05-09 00:00:00
8327,4729000000,경산,64,14,3,17,53,13,0,0,복숭아,PA180201,유명,,0,2012-05-10 00:00:00
8328,4723000000,영천,71,13,2,16,57,11,0,0,복숭아,PA180201,유명,,0,2012-05-10 00:00:00
8329,4723000000,영천,68,12,2,14,56,11,0,0,복숭아,PA180201,유명,,0,2012-05-11 00:00:00
8330,4729000000,경산,60,13,3,16,51,11,0,0,복숭아,PA180201,유명,,0,2012-05-11 00:00:00
8331,4729000000,경산,53,16,1,23,29,9,0,0,복숭아,PA180201,유명,,0,2012-05-12 00:00:00
8332,4723000000,영천,61,14,1,21,33,10,0,9,복숭아,PA180201,유명,,0,2012-05-12 00:00:00
8333,4729000000,경산,52,17,1,22,29,11,0,0,복숭아,PA180201,유명,,0,2012-05-13 00:00:00
8334,4723000000,영천,62,15,1,22,33,9,0,2,복숭아,PA180201,유명,,0,2012-05-13 00:00:00
8335,4723000000,영천,83,14,0,16,69,10,20,0,복숭아,PA180201,유명,,0,2012-05-14 00:00:00
8336,4729000000,경산,75,15,1,16,50,14,22,0,복숭아,PA180201,유명,,0,2012-05-14 00:00:00
8337,4723000000,영천,60,18,2,24,27,12,1,8,복숭아,PA180201,유명,,0,2012-05-15 00:00:00
8338,4729000000,경산,53,19,1,25,22,15,0,0,복숭아,PA180201,유명,,0,2012-05-15 00:00:00
8339,4729000000,경산,44,20,2,27,20,12,0,0,복숭아,PA180201,유명,,0,2012-05-16 00:00:00
8340,4723000000,영천,55,18,1,26,23,8,0,11,복숭아,PA180201,유명,,0,2012-05-16 00:00:00
8341,4729000000,경산,45,19,2,25,16,13,0,0,복숭아,PA180201,유명,,0,2012-05-17 00:00:00
8342,4723000000,영천,64,15,2,24,22,9,0,4,복숭아,PA180201,유명,,0,2012-05-17 00:00:00
8343,4723000000,영천,54,16,1,26,18,6,0,12,복숭아,PA180201,유명,,0,2012-05-18 00:00:00
8344,4729000000,경산,42,19,2,27,17,9,0,0,복숭아,PA180201,유명,,0,2012-05-18 00:00:00
8345,4729000000,경산,42,19,2,26,25,12,0,0,복숭아,PA180201,유명,,0,2012-05-19 00:00:00
8346,4723000000,영천,57,17,1,25,28,8,0,6,복숭아,PA180201,유명,,0,2012-05-19 00:00:00
8347,4729000000,경산,45,21,2,28,17,13,0,0,복숭아,PA180201,유명,,0,2012-05-20 00:00:00
8348,4723000000,영천,59,18,1,27,18,10,0,11,복숭아,PA180201,유명,,0,2012-05-20 00:00:00
8349,4729000000,경산,51,19,3,27,22,13,0,0,복숭아,PA180201,유명,,0,2012-05-21 00:00:00
8350,4723000000,영천,63,17,1,25,24,10,0,12,복숭아,PA180201,유명,,0,2012-05-21 00:00:00
8351,4729000000,경산,44,21,2,29,17,12,0,0,복숭아,PA180201,유명,,0,2012-05-22 00:00:00
8352,4723000000,영천,54,18,1,27,22,9,0,12,복숭아,PA180201,유명,,0,2012-05-22 00:00:00
8353,4729000000,경산,40,23,1,31,16,15,0,0,복숭아,PA180201,유명,,0,2012-05-23 00:00:00
8354,4723000000,영천,52,20,1,30,19,11,0,8,복숭아,PA180201,유명,,0,2012-05-23 00:00:00
8355,4729000000,경산,54,21,1,29,24,17,1,0,복숭아,PA180201,유명,,0,2012-05-24 00:00:00
8356,4723000000,영천,65,19,1,29,25,13,1,5,복숭아,PA180201,유명,,0,2012-05-24 00:00:00
8357,4729000000,경산,53,22,2,29,20,17,0,0,복숭아,PA180201,유명,,0,2012-05-25 00:00:00
8358,4723000000,영천,63,20,1,27,30,16,0,6,복숭아,PA180201,유명,,0,2012-05-25 00:00:00
8359,4729000000,경산,33,22,1,30,5,15,0,0,복숭아,PA180201,유명,,0,2012-05-26 00:00:00
8360,4723000000,영천,46,20,1,28,10,12,0,11,복숭아,PA180201,유명,,0,2012-05-26 00:00:00
8361,4723000000,영천,51,20,2,30,15,9,1,11,복숭아,PA180201,유명,,0,2012-05-27 00:00:00
8362,4729000000,경산,32,23,2,31,15,14,0,0,복숭아,PA180201,유명,,0,2012-05-27 00:00:00
8363,4723000000,영천,73,17,2,24,46,13,1,4,복숭아,PA180201,유명,,0,2012-05-28 00:00:00
8364,4729000000,경산,61,19,2,27,37,16,0,0,복숭아,PA180201,유명,,0,2012-05-28 00:00:00
8365,4723000000,영천,70,18,1,28,17,12,0,4,복숭아,PA180201,유명,,0,2012-05-29 00:00:00
8366,4729000000,경산,57,21,2,29,19,15,0,0,복숭아,PA180201,유명,,0,2012-05-29 00:00:00
8367,4723000000,영천,75,18,1,21,59,16,1,0,복숭아,PA180201,유명,,0,2012-05-30 00:00:00
8368,4729000000,경산,71,18,1,20,59,17,2,0,복숭아,PA180201,유명,,0,2012-05-30 00:00:00
8369,4729000000,경산,62,19,1,26,34,16,0,0,복숭아,PA180201,유명,,0,2012-05-31 00:00:00
8370,4723000000,영천,70,18,1,23,50,15,0,5,복숭아,PA180201,유명,,0,2012-05-31 00:00:00
8371,4723000000,영천,67,18,2,25,42,12,0,7,복숭아,PA180201,유명,,0,2012-06-01 00:00:00
8372,4729000000,경산,58,20,2,29,22,14,0,0,복숭아,PA180201,유명,,0,2012-06-01 00:00:00
8373,4723000000,영천,67,18,2,24,40,15,0,5,복숭아,PA180201,유명,,0,2012-06-02 00:00:00
8374,4729000000,경산,58,20,3,26,35,17,0,0,복숭아,PA180201,유명,,0,2012-06-02 00:00:00
8375,4729000000,경산,50,22,2,30,24,15,0,0,복숭아,PA180201,유명,,0,2012-06-03 00:00:00
8376,4723000000,영천,59,20,1,28,28,12,0,12,복숭아,PA180201,유명,,0,2012-06-03 00:00:00
8377,4729000000,경산,51,23,2,30,27,15,0,0,복숭아,PA180201,유명,,0,2012-06-04 00:00:00
8378,4723000000,영천,53,22,1,29,29,12,0,7,복숭아,PA180201,유명,,0,2012-06-04 00:00:00
8379,4729000000,경산,45,26,2,32,24,20,0,0,복숭아,PA180201,유명,,0,2012-06-05 00:00:00
8380,4723000000,영천,57,24,1,31,25,17,0,9,복숭아,PA180201,유명,,0,2012-06-05 00:00:00
8381,4729000000,경산,44,25,2,30,26,20,0,0,복숭아,PA180201,유명,,0,2012-06-06 00:00:00
8382,4723000000,영천,50,24,2,30,26,18,0,7,복숭아,PA180201,유명,,0,2012-06-06 00:00:00
8383,4729000000,경산,47,25,3,32,25,19,0,0,복숭아,PA180201,유명,,0,2012-06-07 00:00:00
8384,4723000000,영천,55,24,1,31,25,17,0,6,복숭아,PA180201,유명,,0,2012-06-07 00:00:00
8385,4723000000,영천,81,19,1,22,59,17,9,0,복숭아,PA180201,유명,,0,2012-06-08 00:00:00
8386,4729000000,경산,70,20,2,23,52,19,10,0,복숭아,PA180201,유명,,0,2012-06-08 00:00:00
8387,4729000000,경산,65,21,2,27,37,18,0,0,복숭아,PA180201,유명,,0,2012-06-09 00:00:00
8388,4723000000,영천,75,20,1,26,49,16,0,5,복숭아,PA180201,유명,,0,2012-06-09 00:00:00
8389,4729000000,경산,56,23,2,30,29,16,0,0,복숭아,PA180201,유명,,0,2012-06-10 00:00:00
8390,4723000000,영천,66,21,2,28,36,13,0,10,복숭아,PA180201,유명,,0,2012-06-10 00:00:00
8391,4729000000,경산,59,22,2,28,32,17,0,0,복숭아,PA180201,유명,,0,2012-06-11 00:00:00
8392,4723000000,영천,68,20,1,26,43,15,0,2,복숭아,PA180201,유명,,0,2012-06-11 00:00:00
8393,4723000000,영천,67,21,2,26,46,17,0,6,복숭아,PA180201,유명,,0,2012-06-12 00:00:00
8394,4729000000,경산,60,22,3,30,32,18,0,0,복숭아,PA180201,유명,,0,2012-06-12 00:00:00
8395,4729000000,경산,63,20,3,25,49,18,0,0,복숭아,PA180201,유명,,0,2012-06-13 00:00:00
8396,4723000000,영천,68,19,2,23,55,16,0,4,복숭아,PA180201,유명,,0,2012-06-13 00:00:00
8397,4729000000,경산,62,20,3,23,50,17,0,0,복숭아,PA180201,유명,,0,2012-06-14 00:00:00
8398,4723000000,영천,67,19,2,24,48,14,0,2,복숭아,PA180201,유명,,0,2012-06-14 00:00:00
8399,4729000000,경산,77,19,2,20,70,19,10,0,복숭아,PA180201,유명,,0,2012-06-15 00:00:00
8400,4723000000,영천,80,19,1,21,72,19,14,0,복숭아,PA180201,유명,,0,2012-06-15 00:00:00
8401,4729000000,경산,64,23,1,28,39,19,0,0,복숭아,PA180201,유명,,0,2012-06-16 00:00:00
8402,4723000000,영천,74,21,1,26,53,18,0,4,복숭아,PA180201,유명,,0,2012-06-16 00:00:00
8403,4723000000,영천,58,24,1,31,26,16,0,8,복숭아,PA180201,유명,,0,2012-06-17 00:00:00
8404,4729000000,경산,51,25,1,32,24,20,0,0,복숭아,PA180201,유명,,0,2012-06-17 00:00:00
8405,4729000000,경산,65,23,2,29,41,19,5,0,복숭아,PA180201,유명,,0,2012-06-18 00:00:00
8406,4723000000,영천,71,22,1,28,40,17,3,1,복숭아,PA180201,유명,,0,2012-06-18 00:00:00
8407,4729000000,경산,70,21,2,27,43,19,13,0,복숭아,PA180201,유명,,0,2012-06-19 00:00:00
8408,4723000000,영천,76,21,1,26,46,18,15,3,복숭아,PA180201,유명,,0,2012-06-19 00:00:00
8409,4729000000,경산,66,22,2,26,51,19,0,0,복숭아,PA180201,유명,,0,2012-06-20 00:00:00
8410,4723000000,영천,70,21,1,26,51,17,0,3,복숭아,PA180201,유명,,0,2012-06-20 00:00:00
8411,4729000000,경산,62,23,2,30,39,19,0,0,복숭아,PA180201,유명,,0,2012-06-21 00:00:00
8412,4723000000,영천,69,22,1,27,44,17,0,10,복숭아,PA180201,유명,,0,2012-06-21 00:00:00
8413,4729000000,경산,57,24,2,32,35,17,0,0,복숭아,PA180201,유명,,0,2012-06-22 00:00:00
8414,4723000000,영천,67,22,1,31,35,15,1,10,복숭아,PA180201,유명,,0,2012-06-22 00:00:00
8415,4729000000,경산,59,25,1,32,40,20,0,0,복숭아,PA180201,유명,,0,2012-06-23 00:00:00
8416,4723000000,영천,71,23,1,30,41,18,13,5,복숭아,PA180201,유명,,0,2012-06-23 00:00:00
8417,4729000000,경산,62,22,3,25,41,20,0,0,복숭아,PA180201,유명,,0,2012-06-24 00:00:00
8418,4723000000,영천,67,21,2,24,33,19,0,0,복숭아,PA180201,유명,,0,2012-06-24 00:00:00
8419,4723000000,영천,69,20,3,23,55,15,0,2,복숭아,PA180201,유명,,0,2012-06-25 00:00:00
8420,4729000000,경산,60,21,3,24,49,18,0,0,복숭아,PA180201,유명,,0,2012-06-25 00:00:00
8421,4729000000,경산,64,20,4,22,54,19,0,0,복숭아,PA180201,유명,,0,2012-06-26 00:00:00
8422,4723000000,영천,68,20,3,23,57,18,0,0,복숭아,PA180201,유명,,0,2012-06-26 00:00:00
8423,4729000000,경산,69,19,3,20,64,18,0,0,복숭아,PA180201,유명,,0,2012-06-27 00:00:00
8424,4723000000,영천,73,19,2,21,64,17,0,0,복숭아,PA180201,유명,,0,2012-06-27 00:00:00
8425,4729000000,경산,63,21,2,26,45,18,0,0,복숭아,PA180201,유명,,0,2012-06-28 00:00:00
8426,4723000000,영천,72,20,1,25,54,17,0,3,복숭아,PA180201,유명,,0,2012-06-28 00:00:00
8427,4723000000,영천,68,23,1,30,38,17,0,4,복숭아,PA180201,유명,,0,2012-06-29 00:00:00
8428,4729000000,경산,60,24,2,31,33,18,0,0,복숭아,PA180201,유명,,0,2012-06-29 00:00:00
8429,4723000000,영천,82,24,1,29,61,21,29,0,복숭아,PA180201,유명,,0,2012-06-30 00:00:00
8430,4729000000,경산,74,25,3,29,55,21,15,0,복숭아,PA180201,유명,,0,2012-06-30 00:00:00
8431,4729000000,경산,58,25,1,31,35,22,1,0,복숭아,PA180201,유명,,0,2012-07-01 00:00:00
8432,4723000000,영천,67,24,2,30,41,19,1,4,복숭아,PA180201,유명,,0,2012-07-01 00:00:00
8433,4723000000,영천,63,25,1,31,29,17,0,9,복숭아,PA180201,유명,,0,2012-07-02 00:00:00
8434,4729000000,경산,53,26,2,33,24,20,0,0,복숭아,PA180201,유명,,0,2012-07-02 00:00:00
8435,4723000000,영천,63,26,1,32,38,20,0,7,복숭아,PA180201,유명,H2,1,2012-07-03 00:00:00
8436,4729000000,경산,55,28,2,34,34,22,0,0,복숭아,PA180201,유명,H2,1,2012-07-03 00:00:00
8437,4723000000,영천,61,28,2,33,36,22,0,8,복숭아,PA180201,유명,H2,1,2012-07-04 00:00:00
8438,4729000000,경산,56,28,2,34,33,24,0,0,복숭아,PA180201,유명,H2,1,2012-07-04 00:00:00
8439,4723000000,영천,81,24,1,26,69,23,26,0,복숭아,PA180201,유명,,0,2012-07-05 00:00:00
8440,4729000000,경산,78,24,2,27,63,23,24,0,복숭아,PA180201,유명,,0,2012-07-05 00:00:00
8441,4723000000,영천,83,24,1,27,66,20,25,0,복숭아,PA180201,유명,,0,2012-07-06 00:00:00
8442,4729000000,경산,72,25,3,28,59,21,26,0,복숭아,PA180201,유명,,0,2012-07-06 00:00:00
8443,4729000000,경산,65,23,2,28,46,20,0,0,복숭아,PA180201,유명,,0,2012-07-07 00:00:00
8444,4723000000,영천,75,21,1,25,60,19,4,4,복숭아,PA180201,유명,,0,2012-07-07 00:00:00
8445,4723000000,영천,66,24,1,31,38,19,0,9,복숭아,PA180201,유명,,0,2012-07-08 00:00:00
8446,4729000000,경산,57,25,1,33,29,20,0,0,복숭아,PA180201,유명,,0,2012-07-08 00:00:00
8447,4723000000,영천,69,25,1,32,37,18,0,7,복숭아,PA180201,유명,,0,2012-07-09 00:00:00
8448,4729000000,경산,58,27,1,35,22,20,0,0,복숭아,PA180201,유명,,0,2012-07-09 00:00:00
8449,4723000000,영천,71,24,1,29,48,21,0,2,복숭아,PA180201,유명,,0,2012-07-10 00:00:00
8450,4729000000,경산,63,25,2,31,36,22,0,0,복숭아,PA180201,유명,,0,2012-07-10 00:00:00
8451,4729000000,경산,80,25,2,28,66,22,36,0,복숭아,PA180201,유명,,0,2012-07-11 00:00:00
8452,4723000000,영천,85,24,1,28,73,22,38,0,복숭아,PA180201,유명,,0,2012-07-11 00:00:00
8453,4723000000,영천,70,26,1,31,47,22,0,2,복숭아,PA180201,유명,,0,2012-07-12 00:00:00
8454,4729000000,경산,63,27,1,32,41,22,0,0,복숭아,PA180201,유명,,0,2012-07-12 00:00:00
8455,4729000000,경산,73,25,2,32,47,22,21,0,복숭아,PA180201,유명,,0,2012-07-13 00:00:00
8456,4723000000,영천,81,24,1,30,61,22,55,3,복숭아,PA180201,유명,,0,2012-07-13 00:00:00
8457,4729000000,경산,79,23,2,26,65,20,28,0,복숭아,PA180201,유명,,0,2012-07-14 00:00:00
8458,4723000000,영천,84,22,2,25,71,19,21,0,복숭아,PA180201,유명,,0,2012-07-14 00:00:00
8459,4729000000,경산,81,23,2,29,63,19,24,0,복숭아,PA180201,유명,,0,2012-07-15 00:00:00
8460,4723000000,영천,86,21,2,24,81,19,43,0,복숭아,PA180201,유명,,0,2012-07-15 00:00:00
8461,4729000000,경산,75,22,2,25,65,20,0,0,복숭아,PA180201,유명,,0,2012-07-16 00:00:00
8462,4723000000,영천,80,21,2,24,71,20,0,0,복숭아,PA180201,유명,,0,2012-07-16 00:00:00
8463,4723000000,영천,84,21,1,23,78,19,5,0,복숭아,PA180201,유명,,0,2012-07-17 00:00:00
8464,4729000000,경산,79,22,2,24,74,20,18,0,복숭아,PA180201,유명,,0,2012-07-17 00:00:00
8465,4729000000,경산,78,24,2,27,67,22,11,0,복숭아,PA180201,유명,,0,2012-07-18 00:00:00
8466,4723000000,영천,84,23,2,26,76,21,14,0,복숭아,PA180201,유명,,0,2012-07-18 00:00:00
8467,4729000000,경산,68,27,4,32,51,23,6,0,복숭아,PA180201,유명,,0,2012-07-19 00:00:00
8468,4723000000,영천,73,27,2,31,55,23,2,2,복숭아,PA180201,유명,,0,2012-07-19 00:00:00
8469,4723000000,영천,69,27,2,31,49,23,0,7,복숭아,PA180201,유명,,0,2012-07-20 00:00:00
8470,4729000000,경산,62,28,1,34,40,25,0,0,복숭아,PA180201,유명,H2,1,2012-07-20 00:00:00
8471,4729000000,경산,69,26,2,32,50,23,0,0,복숭아,PA180201,유명,H2,1,2012-07-21 00:00:00
8472,4723000000,영천,78,24,2,28,61,21,0,7,복숭아,PA180201,유명,,0,2012-07-21 00:00:00
8473,4723000000,영천,80,24,2,28,65,22,0,0,복숭아,PA180201,유명,H2,1,2012-07-22 00:00:00
8474,4729000000,경산,70,26,2,30,55,23,0,0,복숭아,PA180201,유명,H2,1,2012-07-22 00:00:00
8475,4723000000,영천,68,28,1,34,44,22,0,10,복숭아,PA180201,유명,H2,1,2012-07-23 00:00:00
8476,4729000000,경산,61,29,2,35,39,24,0,0,복숭아,PA180201,유명,H2,1,2012-07-23 00:00:00
8477,4723000000,영천,68,29,1,35,33,24,0,9,복숭아,PA180201,유명,H3,1,2012-07-24 00:00:00
8478,4729000000,경산,56,31,2,37,32,26,0,0,복숭아,PA180201,유명,H3,1,2012-07-24 00:00:00
8479,4723000000,영천,68,29,1,35,40,23,0,10,복숭아,PA180201,유명,H3,1,2012-07-25 00:00:00
8480,4729000000,경산,57,31,1,36,36,26,0,0,복숭아,PA180201,유명,H3,1,2012-07-25 00:00:00
8481,4729000000,경산,55,31,2,37,30,25,0,0,복숭아,PA180201,유명,H3,1,2012-07-26 00:00:00
8482,4723000000,영천,65,29,1,36,35,23,0,10,복숭아,PA180201,유명,H3,1,2012-07-26 00:00:00
8483,4723000000,영천,65,29,1,35,39,23,0,8,복숭아,PA180201,유명,H3,1,2012-07-27 00:00:00
8484,4729000000,경산,55,31,2,37,35,26,0,0,복숭아,PA180201,유명,H3,1,2012-07-27 00:00:00
8485,4723000000,영천,61,29,2,35,32,24,0,12,복숭아,PA180201,유명,H3,1,2012-07-28 00:00:00
8486,4729000000,경산,54,30,1,37,31,26,0,0,복숭아,PA180201,유명,H3,1,2012-07-28 00:00:00
8487,4723000000,영천,63,29,1,36,36,22,0,9,복숭아,PA180201,유명,H3,1,2012-07-29 00:00:00
8488,4729000000,경산,56,31,2,37,33,25,0,0,복숭아,PA180201,유명,H3,1,2012-07-29 00:00:00
8489,4729000000,경산,53,32,2,38,29,27,0,0,복숭아,PA180201,유명,H3,1,2012-07-30 00:00:00
8490,4723000000,영천,62,30,1,35,33,24,0,8,복숭아,PA180201,유명,H3,1,2012-07-30 00:00:00
8491,4723000000,영천,62,30,1,36,31,24,0,10,복숭아,PA180201,유명,H3,1,2012-07-31 00:00:00
